season,file,round,round_start,window_days,matches,correct,accuracy
2015-16,EC_elo.csv,38,2016-03-12,1825,13,8,0.6153846153846154
2015-16,EC_elo.csv,39,2016-03-19,1825,11,6,0.5454545454545454
2015-16,EC_elo.csv,40,2016-03-25,1825,12,5,0.4166666666666667
2015-16,EC_elo.csv,41,2016-03-28,1825,14,5,0.35714285714285715
2015-16,EC_elo.csv,42,2016-04-01,1825,11,5,0.45454545454545453
2015-16,EC_elo.csv,43,2016-04-09,1825,15,4,0.26666666666666666
2015-16,EC_elo.csv,44,2016-04-16,1825,14,5,0.35714285714285715
2015-16,EC_elo.csv,45,2016-04-23,1825,12,4,0.3333333333333333
2015-16,EC_elo.csv,46,2016-04-30,1825,12,8,0.6666666666666666
2016-17,EC_elo.csv,1,2016-08-06,1825,12,6,0.5
2016-17,EC_elo.csv,2,2016-08-09,1825,12,6,0.5
2016-17,EC_elo.csv,3,2016-08-13,1825,12,6,0.5
2016-17,EC_elo.csv,4,2016-08-16,1825,12,9,0.75
2016-17,EC_elo.csv,5,2016-08-20,1825,12,9,0.75
2016-17,EC_elo.csv,6,2016-08-27,1825,12,7,0.5833333333333334
2016-17,EC_elo.csv,7,2016-08-29,1825,12,6,0.5
2016-17,EC_elo.csv,8,2016-09-03,1825,12,6,0.5
2016-17,EC_elo.csv,9,2016-09-10,1825,12,2,0.16666666666666666
2016-17,EC_elo.csv,10,2016-09-13,1825,11,4,0.36363636363636365
2016-17,EC_elo.csv,11,2016-09-17,1825,12,5,0.4166666666666667
2016-17,EC_elo.csv,12,2016-09-24,1825,13,8,0.6153846153846154
2016-17,EC_elo.csv,13,2016-10-01,1825,12,3,0.25
2016-17,EC_elo.csv,14,2016-10-04,1825,12,6,0.5
2016-17,EC_elo.csv,15,2016-10-08,1825,12,8,0.6666666666666666
2016-17,EC_elo.csv,16,2016-10-22,1825,12,4,0.3333333333333333
2016-17,EC_elo.csv,17,2016-10-25,1825,12,7,0.5833333333333334
2016-17,EC_elo.csv,18,2016-10-29,1825,12,4,0.3333333333333333
2016-17,EC_elo.csv,19,2016-11-05,1825,10,4,0.4
2016-17,EC_elo.csv,20,2016-11-12,1825,12,5,0.4166666666666667
2016-17,EC_elo.csv,21,2016-11-19,1825,13,4,0.3076923076923077
2016-17,EC_elo.csv,22,2016-11-22,1825,11,4,0.36363636363636365
2016-17,EC_elo.csv,23,2016-11-26,1825,11,5,0.45454545454545453
2016-17,EC_elo.csv,24,2016-12-03,1825,10,3,0.3
2016-17,EC_elo.csv,25,2016-12-17,1825,11,3,0.2727272727272727
2016-17,EC_elo.csv,26,2016-12-26,1825,12,6,0.5
2016-17,EC_elo.csv,27,2016-12-31,1825,11,6,0.5454545454545454
2016-17,EC_elo.csv,28,2017-01-07,1825,16,8,0.5
2016-17,EC_elo.csv,29,2017-01-14,1825,10,3,0.3
2016-17,EC_elo.csv,30,2017-01-21,1825,10,6,0.6
2016-17,EC_elo.csv,31,2017-01-28,1825,13,8,0.6153846153846154
2016-17,EC_elo.csv,32,2017-02-04,1825,12,6,0.5
2016-17,EC_elo.csv,33,2017-02-11,1825,11,4,0.36363636363636365
2016-17,EC_elo.csv,34,2017-02-18,1825,13,6,0.46153846153846156
2016-17,EC_elo.csv,35,2017-02-25,1825,11,4,0.36363636363636365
2016-17,EC_elo.csv,36,2017-03-04,1825,12,5,0.4166666666666667
2016-17,EC_elo.csv,37,2017-03-11,1825,12,4,0.3333333333333333
2016-17,EC_elo.csv,38,2017-03-18,1825,10,7,0.7
2016-17,EC_elo.csv,39,2017-03-21,1825,14,5,0.35714285714285715
2016-17,EC_elo.csv,40,2017-03-25,1825,11,4,0.36363636363636365
2016-17,EC_elo.csv,41,2017-04-01,1825,16,11,0.6875
2016-17,EC_elo.csv,42,2017-04-08,1825,14,6,0.42857142857142855
2016-17,EC_elo.csv,43,2017-04-14,1825,12,6,0.5
2016-17,EC_elo.csv,44,2017-04-17,1825,13,8,0.6153846153846154
2016-17,EC_elo.csv,45,2017-04-22,1825,13,4,0.3076923076923077
2016-17,EC_elo.csv,46,2017-04-29,1825,12,3,0.25
2017-18,EC_elo.csv,1,2017-08-05,1825,11,4,0.36363636363636365
2017-18,EC_elo.csv,2,2017-08-08,1825,12,6,0.5
2017-18,EC_elo.csv,3,2017-08-12,1825,12,7,0.5833333333333334
2017-18,EC_elo.csv,4,2017-08-15,1825,12,5,0.4166666666666667
2017-18,EC_elo.csv,5,2017-08-19,1825,12,5,0.4166666666666667
2017-18,EC_elo.csv,6,2017-08-25,1825,12,4,0.3333333333333333
2017-18,EC_elo.csv,7,2017-08-28,1825,12,3,0.25
2017-18,EC_elo.csv,8,2017-09-02,1825,13,8,0.6153846153846154
2017-18,EC_elo.csv,9,2017-09-09,1825,12,4,0.3333333333333333
2017-18,EC_elo.csv,10,2017-09-12,1825,12,5,0.4166666666666667
2017-18,EC_elo.csv,11,2017-09-16,1825,12,5,0.4166666666666667
2017-18,EC_elo.csv,12,2017-09-23,1825,12,3,0.25
2017-18,EC_elo.csv,13,2017-09-30,1825,11,5,0.45454545454545453
2017-18,EC_elo.csv,14,2017-10-03,1825,12,4,0.3333333333333333
2017-18,EC_elo.csv,15,2017-10-07,1825,12,6,0.5
2017-18,EC_elo.csv,16,2017-10-21,1825,11,5,0.45454545454545453
2017-18,EC_elo.csv,17,2017-10-24,1825,13,5,0.38461538461538464
2017-18,EC_elo.csv,18,2017-10-28,1825,12,1,0.08333333333333333
2017-18,EC_elo.csv,19,2017-11-08,1825,12,7,0.5833333333333334
2017-18,EC_elo.csv,20,2017-11-18,1825,12,5,0.4166666666666667
2017-18,EC_elo.csv,21,2017-11-21,1825,10,4,0.4
2017-18,EC_elo.csv,22,2017-11-25,1825,13,6,0.46153846153846156
2017-18,EC_elo.csv,23,2017-12-02,1825,9,5,0.5555555555555556
2017-18,EC_elo.csv,24,2017-12-09,1825,10,4,0.4
2017-18,EC_elo.csv,25,2017-12-12,1825,13,2,0.15384615384615385
2017-18,EC_elo.csv,26,2017-12-26,1825,13,5,0.38461538461538464
2017-18,EC_elo.csv,27,2017-12-30,1825,11,2,0.18181818181818182
2017-18,EC_elo.csv,28,2018-01-01,1825,14,7,0.5
2017-18,EC_elo.csv,29,2018-01-06,1825,13,2,0.15384615384615385
2017-18,EC_elo.csv,30,2018-01-20,1825,11,6,0.5454545454545454
2017-18,EC_elo.csv,31,2018-01-27,1825,13,6,0.46153846153846156
2017-18,EC_elo.csv,32,2018-02-03,1825,11,6,0.5454545454545454
2017-18,EC_elo.csv,33,2018-02-10,1825,12,3,0.25
2017-18,EC_elo.csv,34,2018-02-17,1825,12,4,0.3333333333333333
2017-18,EC_elo.csv,35,2018-02-20,1825,10,6,0.6
2017-18,EC_elo.csv,36,2018-02-24,1825,14,9,0.6428571428571429
2017-18,EC_elo.csv,37,2018-03-06,1825,10,6,0.6
2017-18,EC_elo.csv,38,2018-03-17,1825,13,3,0.23076923076923078
2017-18,EC_elo.csv,39,2018-03-24,1825,12,8,0.6666666666666666
2017-18,EC_elo.csv,40,2018-03-27,1825,11,3,0.2727272727272727
2017-18,EC_elo.csv,41,2018-04-02,1825,10,6,0.6
2017-18,EC_elo.csv,42,2018-04-07,1825,13,6,0.46153846153846156
2017-18,EC_elo.csv,43,2018-04-10,1825,14,9,0.6428571428571429
2017-18,EC_elo.csv,44,2018-04-14,1825,12,7,0.5833333333333334
2017-18,EC_elo.csv,45,2018-04-21,1825,17,6,0.35294117647058826
2017-18,EC_elo.csv,46,2018-04-28,1825,12,5,0.4166666666666667
2018-19,EC_elo.csv,1,2018-08-04,1825,12,3,0.25
2018-19,EC_elo.csv,2,2018-08-07,1825,12,5,0.4166666666666667
2018-19,EC_elo.csv,3,2018-08-11,1825,12,6,0.5
2018-19,EC_elo.csv,4,2018-08-14,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,5,2018-08-18,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,6,2018-08-25,1825,12,5,0.4166666666666667
2018-19,EC_elo.csv,7,2018-08-27,1825,12,8,0.6666666666666666
2018-19,EC_elo.csv,8,2018-09-01,1825,12,3,0.25
2018-19,EC_elo.csv,9,2018-09-04,1825,12,6,0.5
2018-19,EC_elo.csv,10,2018-09-08,1825,11,5,0.45454545454545453
2018-19,EC_elo.csv,11,2018-09-15,1825,13,6,0.46153846153846156
2018-19,EC_elo.csv,12,2018-09-22,1825,12,6,0.5
2018-19,EC_elo.csv,13,2018-09-25,1825,12,4,0.3333333333333333
2018-19,EC_elo.csv,14,2018-09-29,1825,12,2,0.16666666666666666
2018-19,EC_elo.csv,15,2018-10-06,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,16,2018-10-13,1825,11,5,0.45454545454545453
2018-19,EC_elo.csv,17,2018-10-27,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,18,2018-10-30,1825,12,4,0.3333333333333333
2018-19,EC_elo.csv,19,2018-11-03,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,20,2018-11-17,1825,12,4,0.3333333333333333
2018-19,EC_elo.csv,21,2018-11-24,1825,11,5,0.45454545454545453
2018-19,EC_elo.csv,22,2018-11-27,1825,11,4,0.36363636363636365
2018-19,EC_elo.csv,23,2018-12-01,1825,10,4,0.4
2018-19,EC_elo.csv,24,2018-12-08,1825,14,8,0.5714285714285714
2018-19,EC_elo.csv,25,2018-12-22,1825,11,6,0.5454545454545454
2018-19,EC_elo.csv,26,2018-12-26,1825,12,7,0.5833333333333334
2018-19,EC_elo.csv,27,2018-12-29,1825,12,3,0.25
2018-19,EC_elo.csv,28,2019-01-01,1825,11,5,0.45454545454545453
2018-19,EC_elo.csv,29,2019-01-05,1825,14,5,0.35714285714285715
2018-19,EC_elo.csv,30,2019-01-19,1825,11,6,0.5454545454545454
2018-19,EC_elo.csv,31,2019-01-26,1825,13,5,0.38461538461538464
2018-19,EC_elo.csv,32,2019-02-02,1825,9,2,0.2222222222222222
2018-19,EC_elo.csv,33,2019-02-09,1825,14,4,0.2857142857142857
2018-19,EC_elo.csv,34,2019-02-16,1825,11,2,0.18181818181818182
2018-19,EC_elo.csv,35,2019-02-23,1825,11,4,0.36363636363636365
2018-19,EC_elo.csv,36,2019-03-02,1825,13,7,0.5384615384615384
2018-19,EC_elo.csv,37,2019-03-09,1825,13,11,0.8461538461538461
2018-19,EC_elo.csv,38,2019-03-12,1825,12,8,0.6666666666666666
2018-19,EC_elo.csv,39,2019-03-16,1825,13,7,0.5384615384615384
2018-19,EC_elo.csv,40,2019-03-23,1825,11,5,0.45454545454545453
2018-19,EC_elo.csv,41,2019-03-30,1825,14,5,0.35714285714285715
2018-19,EC_elo.csv,42,2019-04-06,1825,14,4,0.2857142857142857
2018-19,EC_elo.csv,43,2019-04-13,1825,12,4,0.3333333333333333
2018-19,EC_elo.csv,44,2019-04-19,1825,12,8,0.6666666666666666
2018-19,EC_elo.csv,45,2019-04-22,1825,12,5,0.4166666666666667
2018-19,EC_elo.csv,46,2019-04-27,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,1,2019-08-03,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,2,2019-08-06,1825,12,4,0.3333333333333333
2019-20,EC_elo.csv,3,2019-08-10,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,4,2019-08-13,1825,12,3,0.25
2019-20,EC_elo.csv,5,2019-08-17,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,6,2019-08-24,1825,12,4,0.3333333333333333
2019-20,EC_elo.csv,7,2019-08-26,1825,12,3,0.25
2019-20,EC_elo.csv,8,2019-08-31,1825,12,3,0.25
2019-20,EC_elo.csv,9,2019-09-03,1825,11,4,0.36363636363636365
2019-20,EC_elo.csv,10,2019-09-07,1825,10,3,0.3
2019-20,EC_elo.csv,11,2019-09-14,1825,13,7,0.5384615384615384
2019-20,EC_elo.csv,12,2019-09-21,1825,13,7,0.5384615384615384
2019-20,EC_elo.csv,13,2019-09-24,1825,12,3,0.25
2019-20,EC_elo.csv,14,2019-09-28,1825,13,7,0.5384615384615384
2019-20,EC_elo.csv,15,2019-10-05,1825,12,3,0.25
2019-20,EC_elo.csv,16,2019-10-08,1825,12,6,0.5
2019-20,EC_elo.csv,17,2019-10-12,1825,10,2,0.2
2019-20,EC_elo.csv,18,2019-10-26,1825,12,6,0.5
2019-20,EC_elo.csv,19,2019-10-29,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,20,2019-11-02,1825,12,5,0.4166666666666667
2019-20,EC_elo.csv,21,2019-11-16,1825,11,3,0.2727272727272727
2019-20,EC_elo.csv,22,2019-11-23,1825,12,6,0.5
2019-20,EC_elo.csv,23,2019-11-26,1825,11,3,0.2727272727272727
2019-20,EC_elo.csv,24,2019-11-30,1825,12,6,0.5
2019-20,EC_elo.csv,25,2019-12-07,1825,12,4,0.3333333333333333
2019-20,EC_elo.csv,26,2019-12-21,1825,10,4,0.4
2019-20,EC_elo.csv,27,2019-12-26,1825,14,6,0.42857142857142855
2019-20,EC_elo.csv,28,2019-12-28,1825,10,6,0.6
2019-20,EC_elo.csv,29,2020-01-01,1825,12,6,0.5
2019-20,EC_elo.csv,30,2020-01-04,1825,11,4,0.36363636363636365
2019-20,EC_elo.csv,31,2020-01-18,1825,13,5,0.38461538461538464
2019-20,EC_elo.csv,32,2020-01-25,1825,13,5,0.38461538461538464
2019-20,EC_elo.csv,33,2020-02-01,1825,13,6,0.46153846153846156
2019-20,EC_elo.csv,34,2020-02-08,1825,10,6,0.6
2019-20,EC_elo.csv,35,2020-02-15,1825,11,7,0.6363636363636364
2019-20,EC_elo.csv,36,2020-02-22,1825,13,7,0.5384615384615384
2019-20,EC_elo.csv,37,2020-02-29,1825,12,2,0.16666666666666666
2019-20,EC_elo.csv,38,2020-03-07,1825,9,2,0.2222222222222222
2019-20,EC_elo.csv,39,2020-03-14,1825,4,1,0.25
2020-21,EC_elo.csv,1,2020-10-03,1825,10,7,0.7
2020-21,EC_elo.csv,2,2020-10-06,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,3,2020-10-10,1825,11,6,0.5454545454545454
2020-21,EC_elo.csv,4,2020-10-12,1825,12,4,0.3333333333333333
2020-21,EC_elo.csv,5,2020-10-17,1825,9,4,0.4444444444444444
2020-21,EC_elo.csv,6,2020-10-27,1825,12,4,0.3333333333333333
2020-21,EC_elo.csv,7,2020-10-31,1825,11,3,0.2727272727272727
2020-21,EC_elo.csv,8,2020-11-10,1825,8,1,0.125
2020-21,EC_elo.csv,9,2020-11-17,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,10,2020-11-21,1825,12,5,0.4166666666666667
2020-21,EC_elo.csv,11,2020-11-24,1825,9,2,0.2222222222222222
2020-21,EC_elo.csv,12,2020-11-28,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,13,2020-12-01,1825,13,6,0.46153846153846156
2020-21,EC_elo.csv,14,2020-12-12,1825,13,7,0.5384615384615384
2020-21,EC_elo.csv,15,2020-12-26,1825,12,7,0.5833333333333334
2020-21,EC_elo.csv,16,2020-12-28,1825,11,7,0.6363636363636364
2020-21,EC_elo.csv,17,2021-01-02,1825,10,4,0.4
2020-21,EC_elo.csv,18,2021-01-09,1825,9,0,0.0
2020-21,EC_elo.csv,19,2021-01-23,1825,13,7,0.5384615384615384
2020-21,EC_elo.csv,20,2021-01-26,1825,12,9,0.75
2020-21,EC_elo.csv,21,2021-02-02,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,22,2021-02-09,1825,9,3,0.3333333333333333
2020-21,EC_elo.csv,23,2021-02-13,1825,9,4,0.4444444444444444
2020-21,EC_elo.csv,24,2021-02-20,1825,14,6,0.42857142857142855
2020-21,EC_elo.csv,25,2021-02-23,1825,10,5,0.5
2020-21,EC_elo.csv,26,2021-02-27,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,27,2021-03-02,1825,9,7,0.7777777777777778
2020-21,EC_elo.csv,28,2021-03-09,1825,12,6,0.5
2020-21,EC_elo.csv,29,2021-03-13,1825,12,7,0.5833333333333334
2020-21,EC_elo.csv,30,2021-03-16,1825,11,8,0.7272727272727273
2020-21,EC_elo.csv,31,2021-03-20,1825,14,4,0.2857142857142857
2020-21,EC_elo.csv,32,2021-03-23,1825,8,3,0.375
2020-21,EC_elo.csv,33,2021-03-27,1825,9,5,0.5555555555555556
2020-21,EC_elo.csv,34,2021-04-05,1825,13,4,0.3076923076923077
2020-21,EC_elo.csv,35,2021-04-10,1825,13,7,0.5384615384615384
2020-21,EC_elo.csv,36,2021-04-17,1825,11,4,0.36363636363636365
2020-21,EC_elo.csv,37,2021-04-24,1825,13,7,0.5384615384615384
2020-21,EC_elo.csv,38,2021-05-01,1825,12,8,0.6666666666666666
2020-21,EC_elo.csv,39,2021-05-03,1825,12,8,0.6666666666666666
2020-21,EC_elo.csv,40,2021-05-08,1825,11,7,0.6363636363636364
2020-21,EC_elo.csv,41,2021-05-15,1825,11,5,0.45454545454545453
2020-21,EC_elo.csv,42,2021-05-22,1825,13,8,0.6153846153846154
2020-21,EC_elo.csv,43,2021-05-29,1825,9,3,0.3333333333333333
2021-22,EC_elo.csv,1,2021-08-21,1825,9,3,0.3333333333333333
2021-22,EC_elo.csv,2,2021-08-28,1825,12,7,0.5833333333333334
2021-22,EC_elo.csv,3,2021-08-30,1825,11,6,0.5454545454545454
2021-22,EC_elo.csv,4,2021-09-04,1825,10,3,0.3
2021-22,EC_elo.csv,5,2021-09-11,1825,12,5,0.4166666666666667
2021-22,EC_elo.csv,6,2021-09-14,1825,9,7,0.7777777777777778
2021-22,EC_elo.csv,7,2021-09-18,1825,13,8,0.6153846153846154
2021-22,EC_elo.csv,8,2021-09-25,1825,11,7,0.6363636363636364
2021-22,EC_elo.csv,9,2021-09-28,1825,11,5,0.45454545454545453
2021-22,EC_elo.csv,10,2021-10-05,1825,12,5,0.4166666666666667
2021-22,EC_elo.csv,11,2021-10-09,1825,13,11,0.8461538461538461
2021-22,EC_elo.csv,12,2021-10-23,1825,9,7,0.7777777777777778
2021-22,EC_elo.csv,13,2021-10-26,1825,14,8,0.5714285714285714
2021-22,EC_elo.csv,14,2021-10-30,1825,13,7,0.5384615384615384
2021-22,EC_elo.csv,15,2021-11-13,1825,10,6,0.6
2021-22,EC_elo.csv,16,2021-11-19,1825,12,4,0.3333333333333333
2021-22,EC_elo.csv,17,2021-11-23,1825,13,3,0.23076923076923078
2021-22,EC_elo.csv,18,2021-11-27,1825,7,5,0.7142857142857143
2021-22,EC_elo.csv,19,2021-12-04,1825,13,11,0.8461538461538461
2021-22,EC_elo.csv,20,2021-12-11,1825,12,7,0.5833333333333334
2021-22,EC_elo.csv,21,2021-12-28,1825,10,6,0.6
2021-22,EC_elo.csv,22,2022-01-02,1825,12,7,0.5833333333333334
2021-22,EC_elo.csv,23,2022-01-08,1825,10,5,0.5
2021-22,EC_elo.csv,24,2022-01-15,1825,9,6,0.6666666666666666
2021-22,EC_elo.csv,25,2022-01-22,1825,14,7,0.5
2021-22,EC_elo.csv,26,2022-01-29,1825,12,6,0.5
2021-22,EC_elo.csv,27,2022-02-05,1825,12,4,0.3333333333333333
2021-22,EC_elo.csv,28,2022-02-12,1825,11,5,0.45454545454545453
2021-22,EC_elo.csv,29,2022-02-15,1825,10,2,0.2
2021-22,EC_elo.csv,30,2022-02-26,1825,13,10,0.7692307692307693
2021-22,EC_elo.csv,31,2022-03-01,1825,14,9,0.6428571428571429
2021-22,EC_elo.csv,32,2022-03-05,1825,10,4,0.4
2021-22,EC_elo.csv,33,2022-03-12,1825,12,8,0.6666666666666666
2021-22,EC_elo.csv,34,2022-03-19,1825,12,7,0.5833333333333334
2021-22,EC_elo.csv,35,2022-03-22,1825,9,6,0.6666666666666666
2021-22,EC_elo.csv,36,2022-03-26,1825,12,4,0.3333333333333333
2021-22,EC_elo.csv,37,2022-04-02,1825,11,4,0.36363636363636365
2021-22,EC_elo.csv,38,2022-04-09,1825,13,7,0.5384615384615384
2021-22,EC_elo.csv,39,2022-04-15,1825,11,7,0.6363636363636364
2021-22,EC_elo.csv,40,2022-04-18,1825,14,8,0.5714285714285714
2021-22,EC_elo.csv,41,2022-04-23,1825,11,6,0.5454545454545454
2021-22,EC_elo.csv,42,2022-04-30,1825,11,4,0.36363636363636365
2021-22,EC_elo.csv,43,2022-05-02,1825,15,7,0.4666666666666667
2021-22,EC_elo.csv,44,2022-05-07,1825,12,5,0.4166666666666667
2022-23,EC_elo.csv,1,2022-08-06,1825,12,6,0.5
2022-23,EC_elo.csv,2,2022-08-13,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,3,2022-08-16,1825,12,5,0.4166666666666667
2022-23,EC_elo.csv,4,2022-08-20,1825,12,8,0.6666666666666666
2022-23,EC_elo.csv,5,2022-08-26,1825,12,7,0.5833333333333334
2022-23,EC_elo.csv,6,2022-08-29,1825,12,6,0.5
2022-23,EC_elo.csv,7,2022-09-03,1825,12,5,0.4166666666666667
2022-23,EC_elo.csv,8,2022-09-13,1825,12,8,0.6666666666666666
2022-23,EC_elo.csv,9,2022-09-17,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,10,2022-09-24,1825,12,7,0.5833333333333334
2022-23,EC_elo.csv,11,2022-10-01,1825,12,5,0.4166666666666667
2022-23,EC_elo.csv,12,2022-10-04,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,13,2022-10-08,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,14,2022-10-11,1825,11,7,0.6363636363636364
2022-23,EC_elo.csv,15,2022-10-22,1825,12,8,0.6666666666666666
2022-23,EC_elo.csv,16,2022-10-25,1825,12,6,0.5
2022-23,EC_elo.csv,17,2022-10-29,1825,11,6,0.5454545454545454
2022-23,EC_elo.csv,18,2022-11-08,1825,9,2,0.2222222222222222
2022-23,EC_elo.csv,19,2022-11-12,1825,13,6,0.46153846153846156
2022-23,EC_elo.csv,20,2022-11-19,1825,11,5,0.45454545454545453
2022-23,EC_elo.csv,21,2022-11-26,1825,12,8,0.6666666666666666
2022-23,EC_elo.csv,22,2022-12-03,1825,10,5,0.5
2022-23,EC_elo.csv,23,2022-12-10,1825,12,6,0.5
2022-23,EC_elo.csv,24,2022-12-13,1825,10,7,0.7
2022-23,EC_elo.csv,25,2022-12-26,1825,15,7,0.4666666666666667
2022-23,EC_elo.csv,26,2023-01-01,1825,8,5,0.625
2022-23,EC_elo.csv,27,2023-01-07,1825,14,6,0.42857142857142855
2022-23,EC_elo.csv,28,2023-01-21,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,29,2023-01-24,1825,12,6,0.5
2022-23,EC_elo.csv,30,2023-01-28,1825,13,6,0.46153846153846156
2022-23,EC_elo.csv,31,2023-02-04,1825,13,7,0.5384615384615384
2022-23,EC_elo.csv,32,2023-02-14,1825,11,5,0.45454545454545453
2022-23,EC_elo.csv,33,2023-02-18,1825,12,8,0.6666666666666666
2022-23,EC_elo.csv,34,2023-02-21,1825,14,8,0.5714285714285714
2022-23,EC_elo.csv,35,2023-02-25,1825,11,3,0.2727272727272727
2022-23,EC_elo.csv,36,2023-03-04,1825,15,8,0.5333333333333333
2022-23,EC_elo.csv,37,2023-03-07,1825,11,6,0.5454545454545454
2022-23,EC_elo.csv,38,2023-03-14,1825,10,4,0.4
2022-23,EC_elo.csv,39,2023-03-18,1825,13,8,0.6153846153846154
2022-23,EC_elo.csv,40,2023-03-25,1825,13,7,0.5384615384615384
2022-23,EC_elo.csv,41,2023-03-28,1825,12,3,0.25
2022-23,EC_elo.csv,42,2023-04-07,1825,11,4,0.36363636363636365
2022-23,EC_elo.csv,43,2023-04-10,1825,12,4,0.3333333333333333
2022-23,EC_elo.csv,44,2023-04-15,1825,15,11,0.7333333333333333
2022-23,EC_elo.csv,45,2023-04-22,1825,14,6,0.42857142857142855
2022-23,EC_elo.csv,46,2023-04-29,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,1,2023-08-05,1825,12,6,0.5
2023-24,EC_elo.csv,2,2023-08-12,1825,12,4,0.3333333333333333
2023-24,EC_elo.csv,3,2023-08-15,1825,12,6,0.5
2023-24,EC_elo.csv,4,2023-08-19,1825,12,6,0.5
2023-24,EC_elo.csv,5,2023-08-25,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,6,2023-08-28,1825,12,6,0.5
2023-24,EC_elo.csv,7,2023-09-02,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,8,2023-09-09,1825,12,4,0.3333333333333333
2023-24,EC_elo.csv,9,2023-09-16,1825,12,3,0.25
2023-24,EC_elo.csv,10,2023-09-19,1825,12,7,0.5833333333333334
2023-24,EC_elo.csv,11,2023-09-23,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,12,2023-09-26,1825,12,4,0.3333333333333333
2023-24,EC_elo.csv,13,2023-09-30,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,14,2023-10-03,1825,12,8,0.6666666666666666
2023-24,EC_elo.csv,15,2023-10-07,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,16,2023-10-21,1825,10,7,0.7
2023-24,EC_elo.csv,17,2023-10-24,1825,12,6,0.5
2023-24,EC_elo.csv,18,2023-10-28,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,19,2023-11-04,1825,12,6,0.5
2023-24,EC_elo.csv,20,2023-11-11,1825,12,5,0.4166666666666667
2023-24,EC_elo.csv,21,2023-11-18,1825,12,4,0.3333333333333333
2023-24,EC_elo.csv,22,2023-11-25,1825,11,4,0.36363636363636365
2023-24,EC_elo.csv,23,2023-12-02,1825,10,4,0.4
2023-24,EC_elo.csv,24,2023-12-16,1825,11,5,0.45454545454545453
2023-24,EC_elo.csv,25,2023-12-23,1825,13,2,0.15384615384615385
2023-24,EC_elo.csv,26,2023-12-26,1825,13,6,0.46153846153846156
2023-24,EC_elo.csv,27,2023-12-30,1825,12,6,0.5
2023-24,EC_elo.csv,28,2024-01-06,1825,9,7,0.7777777777777778
2023-24,EC_elo.csv,29,2024-01-20,1825,13,6,0.46153846153846156
2023-24,EC_elo.csv,30,2024-01-23,1825,11,2,0.18181818181818182
2023-24,EC_elo.csv,31,2024-01-27,1825,14,3,0.21428571428571427
2023-24,EC_elo.csv,32,2024-02-03,1825,11,4,0.36363636363636365
2023-24,EC_elo.csv,33,2024-02-10,1825,9,4,0.4444444444444444
2023-24,EC_elo.csv,34,2024-02-17,1825,13,6,0.46153846153846156
2023-24,EC_elo.csv,35,2024-02-20,1825,12,6,0.5
2023-24,EC_elo.csv,36,2024-02-24,1825,15,4,0.26666666666666666
2023-24,EC_elo.csv,37,2024-03-02,1825,12,7,0.5833333333333334
2023-24,EC_elo.csv,38,2024-03-09,1825,10,6,0.6
2023-24,EC_elo.csv,39,2024-03-12,1825,13,7,0.5384615384615384
2023-24,EC_elo.csv,40,2024-03-16,1825,13,5,0.38461538461538464
2023-24,EC_elo.csv,41,2024-03-23,1825,12,7,0.5833333333333334
2023-24,EC_elo.csv,42,2024-03-29,1825,11,0,0.0
2023-24,EC_elo.csv,43,2024-04-01,1825,13,6,0.46153846153846156
2023-24,EC_elo.csv,44,2024-04-06,1825,13,6,0.46153846153846156
2023-24,EC_elo.csv,45,2024-04-13,1825,16,5,0.3125
2023-24,EC_elo.csv,46,2024-04-20,1825,12,6,0.5
2024-25,EC_elo.csv,1,2024-08-10,1825,12,7,0.5833333333333334
2024-25,EC_elo.csv,2,2024-08-17,1825,12,5,0.4166666666666667
2024-25,EC_elo.csv,3,2024-08-20,1825,12,8,0.6666666666666666
2024-25,EC_elo.csv,4,2024-08-23,1825,12,3,0.25
2024-25,EC_elo.csv,5,2024-08-26,1825,12,4,0.3333333333333333
